timestamp;temperatura;min_temp;max_temp;valvola
2025-06-28 09:18:40.160236;21.1;17.0;20.0;Chiusa
2025-06-28 09:18:46.500028;21.2;17.0;20.0;Chiusa
2025-06-28 09:18:52.735739;21.2;17.0;20.0;Chiusa
2025-06-28 11:47:54.855618;21.3;17.0;20.0;Chiusa
2025-06-28 11:48:01.129101;21.2;17.0;20.0;Chiusa
2025-06-28 11:48:07.479928;21.1;17.0;20.0;Chiusa
2025-06-28 11:48:13.772343;21.1;17.0;20.0;Chiusa
2025-06-28 11:48:20.019188;21.1;17.0;20.0;Chiusa
2025-06-28 11:48:26.229536;21.3;17.0;20.0;Chiusa
2025-06-28 11:48:32.574553;21.2;17.0;20.0;Chiusa
2025-06-28 11:48:38.785036;21.4;17.0;20.0;Chiusa
2025-06-28 11:48:45.129496;21.3;17.0;20.0;Chiusa
2025-06-28 11:48:51.445868;21.5;17.0;20.0;Chiusa
2025-06-28 11:48:57.822407;21.3;17.0;20.0;Chiusa
2025-06-28 11:49:04.169591;21.3;17.0;20.0;Chiusa
2025-06-28 11:49:10.491637;21.4;17.0;20.0;Chiusa
2025-06-28 11:49:16.888626;21.5;17.0;20.0;Chiusa
2025-06-28 11:49:23.310736;21.6;17.0;20.0;Chiusa
2025-06-28 11:49:29.711126;21.6;17.0;20.0;Chiusa
2025-06-28 11:49:36.156056;21.7;17.0;20.0;Chiusa
2025-06-28 11:49:42.428508;21.5;17.0;20.0;Chiusa
2025-06-28 11:49:48.586215;21.3;17.0;20.0;Chiusa
2025-06-28 11:49:54.774711;21.3;17.0;20.0;Chiusa
2025-06-28 11:50:00.974849;21.3;17.0;20.0;Chiusa
2025-06-28 11:50:07.316205;21.1;17.0;20.0;Chiusa
2025-06-28 11:50:13.579855;20.9;17.0;20.0;Chiusa
2025-06-28 11:50:19.961894;20.9;17.0;20.0;Chiusa
2025-06-28 11:50:26.305694;20.8;17.0;20.0;Chiusa
2025-06-28 11:50:32.629199;21.0;17.0;20.0;Chiusa
2025-06-28 11:50:38.888479;21.0;17.0;20.0;Chiusa
2025-06-28 11:50:45.322134;21.1;17.0;20.0;Chiusa
2025-06-28 11:50:51.636053;21.0;17.0;20.0;Chiusa
2025-06-28 11:50:57.849738;21.1;17.0;20.0;Chiusa
2025-06-28 11:51:04.172031;21.0;17.0;20.0;Chiusa
2025-06-28 11:51:10.397266;21.1;17.0;20.0;Chiusa
2025-06-28 11:51:16.533864;20.9;17.0;20.0;Chiusa
2025-06-28 11:51:22.671196;20.7;17.0;20.0;Chiusa
2025-06-28 11:51:28.991879;20.9;17.0;20.0;Chiusa
2025-06-28 11:51:35.355306;20.9;17.0;20.0;Chiusa
2025-06-28 11:51:41.626946;21.1;17.0;20.0;Chiusa
2025-06-28 11:51:47.933596;21.2;17.0;20.0;Chiusa
2025-06-28 11:51:54.286882;21.2;17.0;20.0;Chiusa
2025-06-28 11:52:00.570614;21.2;17.0;20.0;Chiusa
2025-06-28 11:52:06.852168;21.3;17.0;20.0;Chiusa
2025-06-28 11:52:13.180348;21.4;17.0;20.0;Chiusa
2025-06-28 11:52:19.465014;21.4;17.0;20.0;Chiusa
2025-06-28 11:52:25.861078;21.4;17.0;20.0;Chiusa
2025-06-28 11:52:32.366796;21.4;17.0;20.0;Chiusa
2025-06-28 11:52:38.785712;21.5;17.0;20.0;Chiusa
2025-06-28 11:52:45.145982;21.7;17.0;20.0;Chiusa
2025-06-28 11:52:51.490241;21.7;17.0;20.0;Chiusa
2025-06-28 11:53:05.774028;21.6;17.0;20.0;Chiusa
2025-06-28 11:53:12.041173;21.7;17.0;20.0;Chiusa
2025-06-28 11:53:18.416172;21.7;17.0;20.0;Chiusa
2025-06-28 11:53:24.880743;21.8;17.0;20.0;Chiusa
2025-06-28 11:53:31.565222;21.9;17.0;20.0;Chiusa
2025-06-28 11:53:39.159203;21.9;17.0;20.0;Chiusa
2025-06-28 11:53:45.469613;21.8;17.0;20.0;Chiusa
2025-06-28 11:53:51.779060;21.8;17.0;20.0;Chiusa
2025-06-28 11:53:58.086778;22.0;17.0;20.0;Chiusa
2025-06-28 11:54:04.473261;22.2;17.0;20.0;Chiusa
2025-06-28 11:54:10.725359;22.1;17.0;20.0;Chiusa
2025-06-28 11:54:17.130529;22.0;17.0;20.0;Chiusa
2025-06-28 11:54:23.499564;21.9;17.0;20.0;Chiusa
2025-06-28 11:54:29.904413;21.8;17.0;20.0;Chiusa
2025-06-28 11:54:36.362098;21.7;17.0;20.0;Chiusa
2025-06-28 11:54:42.657405;21.8;17.0;20.0;Chiusa
2025-06-28 11:54:48.829844;21.6;17.0;20.0;Chiusa
2025-06-28 11:54:55.093007;21.5;17.0;20.0;Chiusa
2025-06-28 11:55:01.461419;21.6;17.0;20.0;Chiusa
2025-06-28 11:55:07.812714;21.5;17.0;20.0;Chiusa
2025-06-28 11:55:14.103623;21.6;17.0;20.0;Chiusa
2025-06-28 11:55:20.226144;21.6;17.0;20.0;Chiusa
2025-06-28 11:55:26.371712;21.6;17.0;20.0;Chiusa
2025-06-28 11:55:32.496890;21.5;17.0;20.0;Chiusa
2025-06-28 11:55:38.758820;21.5;17.0;20.0;Chiusa
2025-06-28 11:55:45.057589;21.5;17.0;20.0;Chiusa
2025-06-28 11:55:51.373957;21.4;17.0;20.0;Chiusa
2025-06-28 11:56:10.319806;21.4;17.0;20.0;Chiusa
2025-06-28 11:57:45.607114;21.3;17.0;20.0;Chiusa
2025-06-28 11:57:51.941971;21.2;17.0;20.0;Chiusa
2025-06-28 11:57:58.235887;21.4;17.0;20.0;Chiusa
2025-06-28 11:58:04.531068;21.6;17.0;20.0;Chiusa
2025-06-28 11:58:10.804104;21.5;17.0;20.0;Chiusa
2025-06-28 11:58:17.144706;21.4;17.0;20.0;Chiusa
2025-06-28 11:58:23.332408;21.6;17.0;20.0;Chiusa
2025-06-28 11:58:29.648333;21.6;17.0;20.0;Chiusa
2025-06-28 11:58:35.926881;21.7;17.0;20.0;Chiusa
2025-06-28 11:58:42.151923;21.6;17.0;20.0;Chiusa
2025-06-28 11:58:48.350675;21.5;17.0;20.0;Chiusa
2025-06-28 11:58:54.489347;21.4;17.0;20.0;Chiusa
2025-06-28 11:59:00.617648;21.4;17.0;20.0;Chiusa
2025-06-28 11:59:06.869320;21.3;17.0;20.0;Chiusa
2025-06-28 11:59:13.184491;21.3;17.0;20.0;Chiusa
2025-06-28 11:59:19.410718;21.3;17.0;20.0;Chiusa
2025-06-28 11:59:25.661778;21.2;17.0;20.0;Chiusa
2025-06-28 11:59:31.815350;21.3;17.0;20.0;Chiusa
2025-06-28 11:59:37.970505;21.1;17.0;20.0;Chiusa
2025-06-28 11:59:44.144668;21.2;17.0;20.0;Chiusa
2025-06-28 11:59:50.421255;21.2;17.0;20.0;Chiusa
2025-06-28 12:00:09.740300;21.2;17.0;20.0;Chiusa
2025-06-28 12:01:56.796612;21.3;17.0;20.0;Chiusa
2025-06-28 12:04:05.389719;21.4;17.0;20.0;Chiusa
2025-06-28 12:04:11.682890;21.5;17.0;20.0;Chiusa
2025-06-28 12:04:17.948156;21.4;17.0;20.0;Chiusa
2025-06-28 12:04:50.596553;21.6;17.0;20.0;Chiusa
2025-06-28 12:04:56.878571;21.4;17.0;20.0;Chiusa
2025-06-28 12:05:03.174857;21.6;17.0;20.0;Chiusa
2025-06-28 12:05:33.809077;21.5;17.0;20.0;Chiusa
2025-06-28 12:05:59.848161;21.5;17.0;20.0;Chiusa
2025-06-28 12:06:06.179594;21.7;17.0;20.0;Chiusa
2025-06-28 12:08:19.715114;21.5;17.0;20.0;Chiusa
2025-06-28 12:08:43.177806;21.5;17.0;20.0;Chiusa
2025-06-28 12:08:49.498347;21.6;17.0;20.0;Chiusa
2025-06-28 12:09:03.015374;21.5;17.0;20.0;Chiusa
2025-06-28 12:09:09.293193;21.5;17.0;20.0;Chiusa
2025-06-28 12:09:15.543337;21.5;17.0;20.0;Chiusa
2025-06-28 12:09:21.759343;21.5;17.0;20.0;Chiusa
2025-06-28 12:09:28.185480;21.6;17.0;20.0;Chiusa
2025-06-28 12:09:34.508727;21.6;17.0;20.0;Chiusa
2025-06-28 12:09:40.750005;21.6;17.0;20.0;Chiusa
2025-06-28 12:09:47.124444;21.7;17.0;20.0;Chiusa
2025-06-28 12:09:53.360862;21.6;17.0;20.0;Chiusa
2025-06-28 12:09:59.509447;21.5;17.0;20.0;Chiusa
2025-06-28 12:10:05.729284;21.5;17.0;20.0;Chiusa
2025-06-28 12:10:11.895515;21.7;17.0;20.0;Chiusa
2025-06-28 12:10:18.151976;21.8;17.0;20.0;Chiusa
2025-06-28 12:10:48.187713;21.7;17.0;20.0;Chiusa
2025-06-28 12:10:54.485183;21.7;17.0;20.0;Chiusa
2025-06-28 12:11:00.780052;21.8;17.0;20.0;Chiusa
2025-06-28 12:11:07.255857;22.0;17.0;20.0;Chiusa
2025-06-28 12:11:13.554878;22.2;17.0;20.0;Chiusa
2025-06-28 12:11:19.738127;22.4;17.0;20.0;Chiusa
2025-06-28 12:11:26.021642;22.3;17.0;20.0;Chiusa
2025-06-28 12:11:32.353663;22.3;17.0;20.0;Chiusa
2025-06-28 12:11:38.629849;22.4;17.0;20.0;Chiusa
2025-06-28 12:11:45.054576;22.2;17.0;20.0;Aperta
2025-06-28 12:11:51.277645;22.3;17.0;20.0;Aperta
2025-06-28 12:11:57.848361;22.3;17.0;20.0;Aperta
2025-06-28 12:12:04.467767;22.2;17.0;20.0;Aperta
2025-06-28 12:12:11.485759;22.1;17.0;20.0;Aperta
2025-06-28 12:12:17.767551;22.0;17.0;20.0;Aperta
2025-06-28 12:12:24.029987;22.0;17.0;20.0;Aperta
2025-06-28 12:12:30.285311;21.9;17.0;20.0;Aperta
2025-06-28 12:12:36.774252;21.9;17.0;20.0;Aperta
2025-06-28 12:12:43.008123;21.8;17.0;20.0;Aperta
2025-06-28 12:12:49.283486;21.7;17.0;20.0;Aperta
2025-06-28 12:12:55.543123;21.6;17.0;20.0;Aperta
2025-06-28 12:13:01.920600;21.5;17.0;20.0;Aperta
2025-06-28 12:13:08.223230;21.4;17.0;20.0;Aperta
2025-06-28 12:13:14.469826;21.4;17.0;20.0;Aperta
2025-06-28 12:13:20.689339;21.2;17.0;20.0;Aperta
2025-06-28 12:13:26.942118;21.0;17.0;20.0;Aperta
2025-06-28 12:13:33.244848;21.1;17.0;20.0;Aperta
2025-06-28 12:13:39.677326;21.0;17.0;20.0;Aperta
2025-06-28 12:13:45.863178;20.9;17.0;20.0;Aperta
2025-06-28 12:13:52.012427;21.1;17.0;20.0;Aperta
2025-07-01 18:14:06.900377;21.3;17.0;20.0;Aperta
2025-07-01 18:14:13.604944;21.2;17.0;20.0;Aperta
2025-07-01 18:14:20.306790;21.1;17.0;20.0;Aperta
2025-07-01 19:53:51.604181;21.1;17.0;20.0;Aperta
2025-07-01 19:53:58.718321;21.0;17.0;20.0;Aperta
2025-07-01 20:00:59.193538;21.0;17.0;20.0;Aperta
2025-07-01 20:01:07.184499;21.1;17.0;20.0;Aperta
