timestamp;temperatura;min_temp;max_temp;valvola
2025-06-28 12:12:17.767551;22.5;18.0;21.0;Aperta
2025-06-28 12:12:24.029987;22.4;18.0;21.0;Aperta
2025-06-28 12:12:30.285311;22.5;18.0;21.0;Aperta
2025-06-28 12:12:36.774252;22.5;18.0;21.0;Chiusa
2025-06-28 12:12:43.008123;22.6;18.0;21.0;Aperta
2025-06-28 12:12:49.283486;22.7;18.0;21.0;Aperta
2025-06-28 12:12:55.543123;22.9;18.0;21.0;Aperta
2025-06-28 12:13:01.920600;22.8;18.0;21.0;Aperta
2025-06-28 12:13:08.223230;23.0;18.0;21.0;Aperta
2025-06-28 12:13:14.469826;23.1;18.0;21.0;Aperta
2025-06-28 12:13:20.689339;23.0;18.0;21.0;Aperta
2025-06-28 12:13:26.942118;23.2;18.0;21.0;Aperta
2025-06-28 12:13:33.244848;23.1;18.0;21.0;Aperta
2025-06-28 12:13:39.677326;23.3;18.0;21.0;Aperta
2025-06-28 12:13:45.863178;23.1;18.0;21.0;Aperta
2025-06-28 12:13:52.012427;23.3;18.0;21.0;Aperta
2025-07-01 18:14:06.900377;23.3;18.0;21.0;Aperta
2025-07-01 18:14:13.604944;23.2;18.0;21.0;Aperta
2025-07-01 18:14:20.306790;23.0;18.0;21.0;Aperta
2025-07-01 19:53:51.604181;23.1;18.0;21.0;Aperta
2025-07-01 19:53:58.718321;23.0;18.0;21.0;Aperta
2025-07-01 20:00:59.193538;22.8;18.0;21.0;Aperta
2025-07-01 20:01:07.184499;23.0;18.0;21.0;Aperta
2025-07-01 20:01:50.478275;22.9;18.0;21.0;Aperta
2025-07-01 20:01:56.993726;22.8;18.0;21.0;Aperta
2025-07-01 20:02:03.154396;22.7;18.0;21.0;Aperta
2025-07-01 20:03:32.505028;22.7;18.0;21.0;Aperta
2025-07-01 20:03:40.270852;22.6;18.0;21.0;Aperta
2025-07-01 20:03:46.559699;22.6;18.0;21.0;Aperta
2025-07-01 20:03:54.627630;22.6;18.0;21.0;Aperta
2025-07-01 20:04:00.911416;22.6;18.0;21.0;Aperta
2025-07-01 20:05:36.578346;22.7;18.0;21.0;Aperta
2025-07-01 20:05:42.797837;22.8;18.0;21.0;Aperta
2025-07-01 20:05:48.956384;22.6;18.0;21.0;Aperta
2025-07-01 20:05:56.387316;22.5;18.0;21.0;Aperta
2025-07-01 20:06:02.615326;22.7;18.0;21.0;Aperta
2025-07-01 20:06:20.140483;22.6;18.0;21.0;Aperta
2025-07-01 20:06:27.370577;22.7;18.0;21.0;Aperta
2025-07-01 20:06:34.343308;22.5;18.0;21.0;Aperta
2025-07-01 20:07:54.381826;22.5;18.0;21.0;Aperta
2025-07-01 20:08:01.133602;22.3;18.0;21.0;Aperta
2025-07-01 20:08:07.370495;22.1;18.0;21.0;Aperta
2025-07-01 20:08:25.582557;22.0;18.0;21.0;Aperta
2025-07-01 20:08:32.459680;21.8;18.0;21.0;Aperta
2025-07-01 20:08:39.174325;21.7;18.0;21.0;Aperta
2025-07-01 20:09:42.657938;21.6;18.0;21.0;Aperta
2025-07-01 20:09:49.716764;21.8;18.0;21.0;Aperta
2025-07-01 20:09:56.303266;22.0;18.0;21.0;Aperta
2025-07-01 20:15:06.227320;21.8;18.0;21.0;Aperta
2025-07-01 20:15:12.506187;21.7;18.0;21.0;Aperta
2025-07-01 20:15:18.725815;21.6;18.0;21.0;Aperta
2025-07-01 20:15:24.999436;21.7;18.0;21.0;Aperta
2025-07-01 20:15:31.445318;21.7;18.0;21.0;Aperta
2025-07-01 20:15:37.665537;21.8;18.0;21.0;Aperta
2025-07-01 20:15:43.884130;21.9;18.0;21.0;Aperta
2025-07-01 20:15:50.146754;22.0;18.0;21.0;Aperta
2025-07-01 20:15:56.462071;21.8;18.0;21.0;Aperta
2025-07-01 20:16:02.744011;21.6;18.0;21.0;Aperta
2025-07-01 20:16:08.960963;21.8;18.0;21.0;Aperta
2025-07-01 20:16:15.260808;22.0;18.0;21.0;Aperta
2025-07-01 20:16:21.597738;21.8;18.0;21.0;Aperta
2025-07-01 20:16:27.868867;21.9;18.0;21.0;Aperta
2025-07-01 20:16:34.141151;22.1;18.0;21.0;Aperta
2025-07-01 20:16:40.404666;22.2;18.0;21.0;Aperta
2025-07-01 20:16:46.691165;22.4;18.0;21.0;Aperta
2025-07-01 20:16:52.968385;22.5;18.0;21.0;Aperta
2025-07-01 20:16:59.235714;22.4;18.0;21.0;Aperta
2025-07-01 20:17:05.418524;22.4;18.0;21.0;Aperta
2025-07-01 20:17:11.690581;22.6;18.0;21.0;Aperta
2025-07-01 20:17:17.902611;22.7;18.0;21.0;Aperta
2025-07-01 20:17:24.199994;22.8;18.0;21.0;Aperta
2025-07-01 20:17:30.578539;22.8;18.0;21.0;Aperta
2025-07-01 20:17:36.845883;23.0;18.0;21.0;Aperta
2025-07-01 20:17:43.064226;23.0;18.0;21.0;Aperta
2025-07-01 20:17:49.306924;23.2;18.0;21.0;Aperta
2025-07-01 20:17:55.602847;23.1;18.0;21.0;Aperta
2025-07-01 20:18:01.861367;23.1;18.0;21.0;Aperta
2025-07-01 20:18:08.163227;23.2;18.0;21.0;Aperta
2025-07-01 20:18:14.449873;23.2;18.0;21.0;Aperta
2025-07-01 20:18:20.688931;23.4;18.0;21.0;Aperta
2025-07-01 20:18:26.973190;23.4;18.0;21.0;Aperta
2025-07-01 20:18:33.238616;23.3;18.0;21.0;Aperta
2025-07-01 20:18:39.413193;23.1;18.0;21.0;Aperta
2025-07-01 20:18:45.702239;23.2;18.0;21.0;Aperta
2025-07-01 20:18:51.926694;23.3;18.0;21.0;Aperta
2025-07-01 20:18:58.184980;23.4;18.0;21.0;Aperta
2025-07-01 20:19:04.651753;23.4;18.0;21.0;Aperta
2025-07-01 20:19:10.927088;23.3;18.0;21.0;Aperta
2025-07-01 20:19:17.241806;23.2;18.0;21.0;Aperta
2025-07-01 20:19:23.574288;23.2;18.0;21.0;Aperta
2025-07-01 20:19:29.938852;23.1;18.0;21.0;Aperta
2025-07-01 20:19:36.199529;23.1;18.0;21.0;Aperta
2025-07-01 20:19:42.494836;23.2;18.0;21.0;Aperta
2025-07-01 20:19:48.822061;23.3;18.0;21.0;Aperta
2025-07-01 20:19:55.056924;23.5;18.0;21.0;Aperta
2025-07-01 20:20:01.294912;23.5;18.0;21.0;Aperta
2025-07-01 20:20:07.521911;23.3;18.0;21.0;Aperta
2025-07-01 20:20:13.709574;23.2;18.0;21.0;Aperta
2025-07-01 20:20:19.993896;23.2;18.0;21.0;Aperta
2025-07-01 20:20:26.234772;23.2;18.0;21.0;Aperta
2025-07-01 20:20:32.518645;23.3;18.0;21.0;Aperta
2025-07-01 20:20:38.756424;23.5;18.0;21.0;Aperta
2025-07-01 20:20:45.025426;23.5;18.0;21.0;Aperta
2025-07-01 20:20:51.329269;23.5;18.0;21.0;Aperta
2025-07-01 20:20:57.557064;23.4;18.0;21.0;Aperta
2025-07-01 20:21:03.770598;23.3;18.0;21.0;Aperta
2025-07-01 20:21:11.328228;23.2;18.0;21.0;Aperta
2025-07-01 20:21:17.734170;23.1;18.0;21.0;Aperta
2025-07-01 20:21:23.991418;23.3;18.0;21.0;Aperta
2025-07-01 20:21:30.227472;23.3;18.0;21.0;Aperta
2025-07-01 20:21:36.479035;23.1;18.0;21.0;Aperta
2025-07-01 20:21:42.709767;23.1;18.0;21.0;Aperta
2025-07-01 20:21:49.201572;23.1;18.0;21.0;Aperta
2025-07-01 20:21:55.446309;23.0;18.0;21.0;Aperta
2025-07-01 20:22:39.099815;23.2;18.0;21.0;Aperta
2025-07-01 20:22:45.368565;23.3;18.0;21.0;Aperta
2025-07-01 20:22:51.671291;23.3;18.0;21.0;Aperta
2025-07-01 20:22:57.942342;23.3;18.0;21.0;Aperta
2025-07-01 20:23:04.225863;23.2;18.0;21.0;Aperta
2025-07-01 20:23:10.476668;23.2;18.0;21.0;Aperta
2025-07-01 20:23:16.821393;23.1;18.0;21.0;Aperta
2025-07-01 20:23:23.279843;23.0;18.0;21.0;Aperta
2025-07-01 20:23:29.537278;23.1;18.0;21.0;Aperta
2025-07-01 20:24:10.714191;23.3;18.0;21.0;Aperta
2025-07-01 20:24:16.997493;23.2;18.0;21.0;Aperta
2025-07-01 20:24:23.335075;23.1;18.0;21.0;Aperta
2025-07-01 20:24:29.597225;22.9;18.0;21.0;Aperta
2025-07-01 20:24:35.829423;22.9;18.0;21.0;Aperta
